obj_id,ra,dec,equinox,priority,exptime,resolution,comment
star_ishi_0,260.195654,57.76145,J2000,0,5400,M,
star_ishi_1,260.04048,57.77481,J2000,0,5400,M,
star_ishi_2,260.071181,57.77798,J2000,0,5400,M,
star_ishi_3,260.683953,58.13015,J2000,0,5400,M,
star_ishi_4,260.692722,58.13225,J2000,0,5400,M,
star_ishi_5,260.700114,58.12949,J2000,0,5400,M,
star_ishi_6,260.709597,58.12572,J2000,0,5400,M,
star_ishi_7,260.722873,58.13083,J2000,0,5400,M,
star_ishi_8,260.362268,57.65391,J2000,0,5400,M,
star_ishi_9,260.380637,57.65332,J2000,0,5400,M,
star_ishi_10,260.54132,58.23626,J2000,0,5400,M,
star_ishi_11,260.802183,57.66492,J2000,0,5400,M,
star_ishi_12,260.814608,57.66459,J2000,0,5400,M,
star_ishi_13,260.184826,57.8166,J2000,0,5400,M,
star_ishi_14,260.18928,57.81667,J2000,0,5400,M,
star_ishi_15,260.197278,57.82241,J2000,0,5400,M,
star_ishi_16,260.208028,57.82402,J2000,0,5400,M,
star_ishi_17,260.270127,58.03361,J2000,0,5400,M,
star_ishi_18,260.272922,58.03984,J2000,0,5400,M,
star_ishi_19,260.277098,58.03761,J2000,0,5400,M,
star_ishi_20,260.286278,58.03664,J2000,0,5400,M,
star_ishi_21,260.188378,58.24704,J2000,0,5400,M,
star_ishi_22,260.229893,58.24943,J2000,0,5400,M,
star_ishi_23,260.603063,57.84582,J2000,0,5400,M,
star_ishi_24,260.611966,57.8455,J2000,0,5400,M,
star_ishi_25,259.962202,57.91439,J2000,0,5400,M,
star_ishi_26,259.96392,57.90854,J2000,0,5400,M,
star_ishi_27,259.982976,57.91341,J2000,0,5400,M,
star_ishi_28,259.99022,57.90975,J2000,0,5400,M,
star_ishi_29,259.992717,57.90876,J2000,0,5400,M,
star_ishi_30,259.993315,57.91216,J2000,0,5400,M,
star_ishi_31,259.998426,57.91189,J2000,0,5400,M,
star_ishi_32,260.002919,57.90852,J2000,0,5400,M,
star_ishi_33,260.00397,57.90802,J2000,0,5400,M,
star_ishi_34,260.006628,57.91163,J2000,0,5400,M,
star_ishi_35,260.024091,57.90917,J2000,0,5400,M,
star_ishi_36,260.026081,57.90918,J2000,0,5400,M,
star_ishi_37,260.031056,57.90906,J2000,0,5400,M,
star_ishi_38,260.099851,57.9268,J2000,0,5400,M,
star_ishi_39,260.105293,57.92891,J2000,0,5400,M,
star_ishi_40,260.110689,57.92884,J2000,0,5400,M,
star_ishi_41,260.129731,57.92533,J2000,0,5400,M,
star_ishi_42,260.555175,57.56329,J2000,0,5400,M,
star_ishi_43,260.414693,57.5483,J2000,0,5400,M,
star_ishi_44,260.427406,57.54942,J2000,0,5400,M,
star_ishi_45,260.507996,57.93406,J2000,0,5400,M,
star_ishi_46,260.527256,57.93617,J2000,0,5400,M,
star_ishi_47,259.605079,58.12543,J2000,0,5400,M,
star_ishi_48,259.612457,58.12884,J2000,0,5400,M,
star_ishi_49,259.677135,57.51119,J2000,0,5400,M,
star_ishi_50,259.691293,57.51316,J2000,0,5400,M,
star_ishi_51,259.691642,57.51014,J2000,0,5400,M,
star_ishi_52,259.409952,58.21969,J2000,0,5400,M,
star_ishi_53,259.442007,58.22301,J2000,0,5400,M,
star_ishi_54,259.483224,58.21711,J2000,0,5400,M,
star_ishi_55,259.826927,57.54489,J2000,0,5400,M,
star_ishi_56,259.631241,58.34626,J2000,0,5400,M,
star_ishi_57,259.645518,58.34616,J2000,0,5400,M,
star_ishi_58,259.649111,58.34317,J2000,0,5400,M,
star_ishi_59,260.279222,58.30991,J2000,0,5400,M,
star_ishi_60,259.895037,58.35717,J2000,0,5400,M,
star_ishi_61,260.519931,57.6858,J2000,0,5400,M,
star_ishi_62,260.578971,57.68567,J2000,0,5400,M,
star_ishi_63,260.586863,57.68996,J2000,0,5400,M,
star_ishi_64,260.311321,57.58817,J2000,0,5400,M,
star_ishi_65,260.114932,58.33092,J2000,0,5400,M,
star_ishi_66,260.205226,58.36819,J2000,0,5400,M,
star_ishi_67,260.266496,58.37188,J2000,0,5400,M,
star_ishi_68,260.283771,58.36606,J2000,0,5400,M,
star_ishi_69,260.287397,58.36687,J2000,0,5400,M,
star_ishi_70,260.287459,58.36683,J2000,0,5400,M,
star_ishi_71,259.652099,58.04615,J2000,0,5400,M,
star_ishi_72,259.653026,58.04523,J2000,0,5400,M,
star_ishi_73,259.725154,58.22064,J2000,0,5400,M,
star_ishi_74,260.056905,57.56701,J2000,0,5400,M,
star_ishi_75,260.297072,58.31814,J2000,0,5400,M,
star_ishi_76,260.299959,58.3184,J2000,0,5400,M,
star_ishi_77,260.306239,58.31987,J2000,0,5400,M,
star_ishi_78,260.313633,58.32215,J2000,0,5400,M,
star_ishi_79,260.361928,57.99546,J2000,0,5400,M,
star_ishi_80,260.378636,57.99231,J2000,0,5400,M,
star_ishi_81,260.420306,57.99415,J2000,0,5400,M,
star_ishi_82,260.420694,57.99729,J2000,0,5400,M,
star_ishi_83,260.143773,57.78823,J2000,0,5400,M,
star_ishi_84,260.155127,57.79086,J2000,0,5400,M,
star_ishi_85,260.15538,57.78821,J2000,0,5400,M,
star_ishi_86,260.161933,57.78356,J2000,0,5400,M,
star_ishi_87,260.167451,57.78526,J2000,0,5400,M,
star_ishi_88,260.38289,57.98289,J2000,0,5400,M,
star_ishi_89,260.831373,57.99556,J2000,0,5400,M,
star_ishi_90,260.835507,57.99799,J2000,0,5400,M,
star_ishi_91,260.844022,57.99408,J2000,0,5400,M,
star_ishi_92,260.235718,58.04307,J2000,0,5400,M,
star_ishi_93,260.269179,58.04214,J2000,0,5400,M,
star_ishi_94,260.291935,58.04229,J2000,0,5400,M,
star_ishi_95,260.300272,58.04292,J2000,0,5400,M,
star_ishi_96,259.433817,58.07071,J2000,0,5400,M,
star_ishi_97,259.441339,58.07254,J2000,0,5400,M,
star_ishi_98,259.736939,57.77457,J2000,0,5400,M,
star_ishi_99,259.738111,57.7801,J2000,0,5400,M,
star_ishi_100,259.764886,57.77844,J2000,0,5400,M,
star_ishi_101,259.775202,57.77638,J2000,0,5400,M,
star_ishi_102,260.711368,57.67142,J2000,0,5400,M,
star_ishi_103,260.071264,57.96181,J2000,0,5400,M,
star_ishi_104,260.071701,57.96437,J2000,0,5400,M,
star_ishi_105,260.087534,57.96398,J2000,0,5400,M,
star_ishi_106,259.889733,58.18577,J2000,0,5400,M,
star_ishi_107,259.922206,58.18582,J2000,0,5400,M,
star_ishi_108,259.932352,58.18676,J2000,0,5400,M,
star_ishi_109,259.903636,57.5685,J2000,0,5400,M,
star_ishi_110,259.948566,57.5662,J2000,0,5400,M,
star_ishi_111,260.785977,58.01648,J2000,0,5400,M,
star_ishi_112,260.804282,58.02237,J2000,0,5400,M,
star_ishi_113,260.807126,58.01936,J2000,0,5400,M,
star_ishi_114,260.243461,57.99347,J2000,0,5400,M,
star_ishi_115,260.256271,57.99206,J2000,0,5400,M,
star_ishi_116,260.264593,57.9973,J2000,0,5400,M,
star_ishi_117,260.279001,57.99139,J2000,0,5400,M,
star_ishi_118,260.279035,57.99499,J2000,0,5400,M,
star_ishi_119,259.935178,57.79094,J2000,0,5400,M,
star_ishi_120,259.960859,57.78363,J2000,0,5400,M,
star_ishi_121,259.987017,57.78718,J2000,0,5400,M,
star_ishi_122,259.993452,57.78377,J2000,0,5400,M,
star_ishi_123,260.023805,57.79058,J2000,0,5400,M,
star_ishi_124,260.235748,57.99074,J2000,0,5400,M,
star_ishi_125,260.246891,57.99032,J2000,0,5400,M,
star_ishi_126,260.25397,57.98279,J2000,0,5400,M,
star_ishi_127,260.268903,57.99107,J2000,0,5400,M,
star_ishi_128,260.27273,57.98949,J2000,0,5400,M,
star_ishi_129,259.374999,57.75704,J2000,0,5400,M,
star_ishi_130,259.380552,57.7565,J2000,0,5400,M,
star_ishi_131,260.326137,58.24156,J2000,0,5400,M,
star_ishi_132,260.375925,58.24372,J2000,0,5400,M,
star_ishi_133,259.658798,57.48566,J2000,0,5400,M,
star_ishi_134,260.195479,57.82808,J2000,0,5400,M,
star_ishi_135,260.223881,57.82499,J2000,0,5400,M,
star_ishi_136,260.237814,57.82586,J2000,0,5400,M,
star_ishi_137,260.703092,57.58207,J2000,0,5400,M,
star_ishi_138,260.71548,57.57827,J2000,0,5400,M,
star_ishi_139,259.372858,57.58754,J2000,0,5400,M,
star_ishi_140,260.258881,57.76906,J2000,0,5400,M,
star_ishi_141,260.277997,57.77041,J2000,0,5400,M,
star_ishi_142,260.259281,58.26062,J2000,0,5400,M,
star_ishi_143,260.474052,57.59253,J2000,0,5400,M,
star_ishi_144,260.492363,57.59234,J2000,0,5400,M,
star_ishi_145,260.497019,57.59307,J2000,0,5400,M,
star_ishi_146,260.49846,57.59517,J2000,0,5400,M,
star_ishi_147,260.626829,57.74949,J2000,0,5400,M,
star_ishi_148,260.887275,58.05312,J2000,0,5400,M,
star_ishi_149,260.890769,58.04999,J2000,0,5400,M,
star_ishi_150,260.11982,58.23763,J2000,0,5400,M,
star_ishi_151,259.976737,58.25616,J2000,0,5400,M,
star_ishi_152,259.421517,57.60431,J2000,0,5400,M,
star_ishi_153,259.445533,57.63584,J2000,0,5400,M,
star_ishi_154,259.452169,57.64056,J2000,0,5400,M,
star_ishi_155,259.463902,57.6358,J2000,0,5400,M,
star_ishi_156,259.795667,58.03237,J2000,0,5400,M,
star_ishi_157,259.8153,58.02826,J2000,0,5400,M,
star_ishi_158,259.821254,58.03,J2000,0,5400,M,
star_ishi_159,259.83922,58.02483,J2000,0,5400,M,
star_ishi_160,259.840882,58.03116,J2000,0,5400,M,
star_ishi_161,259.495519,57.87152,J2000,0,5400,M,
star_ishi_162,259.517233,57.86979,J2000,0,5400,M,
star_ishi_163,260.348203,57.48056,J2000,0,5400,M,
star_ishi_164,260.358751,57.47711,J2000,0,5400,M,
star_ishi_165,260.388913,57.48209,J2000,0,5400,M,
star_ishi_166,260.404029,57.48276,J2000,0,5400,M,
star_ishi_167,260.040568,57.82475,J2000,0,5400,M,
star_ishi_168,260.048479,57.82677,J2000,0,5400,M,
star_ishi_169,260.077452,57.82576,J2000,0,5400,M,
star_ishi_170,260.533882,57.58048,J2000,0,5400,M,
star_ishi_171,260.554783,57.58261,J2000,0,5400,M,
star_ishi_172,260.571453,57.57933,J2000,0,5400,M,
star_ishi_173,260.591961,57.57994,J2000,0,5400,M,
star_ishi_174,260.59375,57.57896,J2000,0,5400,M,
star_ishi_175,259.5736,57.6727,J2000,0,5400,M,
star_ishi_176,259.591283,57.67051,J2000,0,5400,M,
star_ishi_177,259.601927,57.66701,J2000,0,5400,M,
star_ishi_178,260.060932,58.26523,J2000,0,5400,M,
star_ishi_179,260.340644,57.59351,J2000,0,5400,M,
star_ishi_180,259.429515,57.90183,J2000,0,5400,M,
star_ishi_181,260.171865,58.01046,J2000,0,5400,M,
star_ishi_182,260.178487,58.0103,J2000,0,5400,M,
star_ishi_183,260.18647,58.0084,J2000,0,5400,M,
star_ishi_184,260.193703,58.00821,J2000,0,5400,M,
star_ishi_185,259.617863,58.0791,J2000,0,5400,M,
star_ishi_186,259.650472,58.07673,J2000,0,5400,M,
star_ishi_187,260.042246,58.09677,J2000,0,5400,M,
star_ishi_188,260.047596,58.09188,J2000,0,5400,M,
star_ishi_189,260.265493,57.75401,J2000,0,5400,M,
star_ishi_190,260.064048,57.90842,J2000,0,5400,M,
star_ishi_191,260.068297,57.91578,J2000,0,5400,M,
star_ishi_192,260.069633,57.91338,J2000,0,5400,M,
star_ishi_193,260.071497,57.91271,J2000,0,5400,M,
star_ishi_194,260.910184,58.09968,J2000,0,5400,M,
star_ishi_195,260.92089,58.09997,J2000,0,5400,M,
star_ishi_196,259.170088,57.79877,J2000,0,5400,M,
star_ishi_197,260.067522,57.72615,J2000,0,5400,M,
star_ishi_198,260.324758,58.20213,J2000,0,5400,M,
star_ishi_199,260.411515,58.23613,J2000,0,5400,M,
star_ishi_200,260.186781,57.8907,J2000,0,5400,M,
star_ishi_201,260.199075,57.89005,J2000,0,5400,M,
star_ishi_202,260.221325,57.8843,J2000,0,5400,M,
star_ishi_203,260.221933,57.88721,J2000,0,5400,M,
star_ishi_204,260.233727,57.88571,J2000,0,5400,M,
star_ishi_205,260.449394,57.77745,J2000,0,5400,M,
star_ishi_206,260.489881,57.78177,J2000,0,5400,M,
star_ishi_207,260.497169,57.77711,J2000,0,5400,M,
star_ishi_208,260.257263,57.47744,J2000,0,5400,M,
star_ishi_209,259.284524,57.66341,J2000,0,5400,M,
star_ishi_210,260.389742,57.57828,J2000,0,5400,M,
star_ishi_211,260.391953,57.57653,J2000,0,5400,M,
star_ishi_212,260.420915,57.57718,J2000,0,5400,M,
star_ishi_213,260.429468,57.58027,J2000,0,5400,M,
star_ishi_214,260.45058,57.58131,J2000,0,5400,M,
star_ishi_215,259.409177,57.66968,J2000,0,5400,M,
star_ishi_216,259.449705,57.67415,J2000,0,5400,M,
star_ishi_217,260.192356,58.04176,J2000,0,5400,M,
star_ishi_218,260.218927,58.04555,J2000,0,5400,M,
star_ishi_219,260.392421,58.21804,J2000,0,5400,M,
star_ishi_220,259.496371,57.7572,J2000,0,5400,M,
star_ishi_221,259.773537,57.77348,J2000,0,5400,M,
star_ishi_222,259.824554,57.76866,J2000,0,5400,M,
star_ishi_223,260.082683,57.65577,J2000,0,5400,M,
star_ishi_224,259.458789,58.18547,J2000,0,5400,M,
star_ishi_225,259.711926,57.95607,J2000,0,5400,M,
star_ishi_226,259.716364,57.9569,J2000,0,5400,M,
star_ishi_227,259.717142,57.95547,J2000,0,5400,M,
star_ishi_228,259.73973,57.95583,J2000,0,5400,M,
star_ishi_229,260.443566,58.17321,J2000,0,5400,M,
star_ishi_230,260.527257,58.17043,J2000,0,5400,M,
star_ishi_231,260.533898,58.17018,J2000,0,5400,M,
star_ishi_232,260.444519,57.84728,J2000,0,5400,M,
star_ishi_233,259.483316,58.24899,J2000,0,5400,M,
star_ishi_234,259.543823,57.62606,J2000,0,5400,M,
star_ishi_235,259.548818,57.63175,J2000,0,5400,M,
star_ishi_236,259.574236,57.63082,J2000,0,5400,M,
star_ishi_237,259.65116,57.93645,J2000,0,5400,M,
star_ishi_238,259.685696,57.93941,J2000,0,5400,M,
star_ishi_239,260.798791,57.96046,J2000,0,5400,M,
star_ishi_240,260.828902,57.96155,J2000,0,5400,M,
star_ishi_241,260.832021,57.96509,J2000,0,5400,M,
star_ishi_242,260.833911,57.96176,J2000,0,5400,M,
star_ishi_243,260.375917,58.13747,J2000,0,5400,M,
star_ishi_244,260.438979,58.13473,J2000,0,5400,M,
star_ishi_245,259.642722,57.59831,J2000,0,5400,M,
star_ishi_246,260.514544,57.67958,J2000,0,5400,M,
star_ishi_247,260.208023,58.2187,J2000,0,5400,M,
star_ishi_248,260.250643,58.22379,J2000,0,5400,M,
star_ishi_249,260.258272,58.21935,J2000,0,5400,M,
star_ishi_250,259.925769,57.65339,J2000,0,5400,M,
star_ishi_251,259.942272,57.65403,J2000,0,5400,M,
star_ishi_252,260.863197,58.18034,J2000,0,5400,M,
star_ishi_253,260.329056,58.16926,J2000,0,5400,M,
star_ishi_254,259.737351,57.91017,J2000,0,5400,M,
star_ishi_255,259.742613,57.91555,J2000,0,5400,M,
star_ishi_256,259.746681,57.91269,J2000,0,5400,M,
star_ishi_257,259.860373,57.92508,J2000,0,5400,M,
star_ishi_258,259.861616,57.93102,J2000,0,5400,M,
star_ishi_259,259.889707,57.92619,J2000,0,5400,M,
star_ishi_260,259.899651,57.9307,J2000,0,5400,M,
star_ishi_261,259.915158,57.9308,J2000,0,5400,M,
star_ishi_262,259.924266,57.92443,J2000,0,5400,M,
star_ishi_263,259.564261,57.90604,J2000,0,5400,M,
star_ishi_264,260.926461,57.9831,J2000,0,5400,M,
star_ishi_265,260.939477,57.9829,J2000,0,5400,M,
star_ishi_266,260.979266,57.98423,J2000,0,5400,M,
star_ishi_267,260.389787,57.55671,J2000,0,5400,M,
star_ishi_268,259.422332,57.67867,J2000,0,5400,M,
star_ishi_269,259.482259,57.68234,J2000,0,5400,M,
star_ishi_270,260.907652,57.71093,J2000,0,5400,M,
star_ishi_271,259.223189,57.72025,J2000,0,5400,M,
star_ishi_272,260.099451,57.83909,J2000,0,5400,M,
star_ishi_273,260.109877,57.83511,J2000,0,5400,M,
star_ishi_274,260.126161,57.83761,J2000,0,5400,M,
star_ishi_275,260.131831,57.83993,J2000,0,5400,M,
star_ishi_276,260.139722,57.83877,J2000,0,5400,M,
star_ishi_277,260.139628,57.83468,J2000,0,5400,M,
star_ishi_278,260.175444,57.83747,J2000,0,5400,M,
star_ishi_279,260.183747,57.84078,J2000,0,5400,M,
star_ishi_280,260.041554,57.80604,J2000,0,5400,M,
star_ishi_281,260.042498,57.80548,J2000,0,5400,M,
star_ishi_282,260.722477,58.05786,J2000,0,5400,M,
star_ishi_283,260.728253,58.06172,J2000,0,5400,M,
star_ishi_284,260.730882,58.05897,J2000,0,5400,M,
star_ishi_285,260.771983,58.06179,J2000,0,5400,M,
star_ishi_286,260.784168,58.05837,J2000,0,5400,M,
star_ishi_287,259.962544,57.73927,J2000,0,5400,M,
star_ishi_288,259.987009,57.73539,J2000,0,5400,M,
star_ishi_289,260.003284,57.73653,J2000,0,5400,M,
star_ishi_290,260.030415,57.73988,J2000,0,5400,M,
star_ishi_291,260.59235,58.25644,J2000,0,5400,M,
star_ishi_292,259.97374,57.89418,J2000,0,5400,M,
star_ishi_293,259.982403,57.89684,J2000,0,5400,M,
star_ishi_294,259.984295,57.89149,J2000,0,5400,M,
star_ishi_295,259.987004,57.89719,J2000,0,5400,M,
star_ishi_296,259.972352,57.46741,J2000,0,5400,M,
star_ishi_297,259.832745,57.61358,J2000,0,5400,M,
star_ishi_298,259.837697,57.6114,J2000,0,5400,M,
star_ishi_299,259.629897,58.22702,J2000,0,5400,M,
star_ishi_300,259.631678,58.23181,J2000,0,5400,M,
star_ishi_301,259.670772,58.23038,J2000,0,5400,M,
star_ishi_302,259.444243,58.01688,J2000,0,5400,M,
star_ishi_303,259.74422,57.47623,J2000,0,5400,M,
star_ishi_304,259.770675,57.48036,J2000,0,5400,M,
star_ishi_305,260.773867,57.98703,J2000,0,5400,M,
star_ishi_306,260.099173,58.36298,J2000,0,5400,M,
star_ishi_307,260.311285,57.45415,J2000,0,5400,M,
star_ishi_308,260.319769,57.45666,J2000,0,5400,M,
star_ishi_309,260.692385,57.71585,J2000,0,5400,M,
star_ishi_310,260.716814,57.71462,J2000,0,5400,M,
star_ishi_311,260.737481,57.71591,J2000,0,5400,M,
star_ishi_312,260.739535,57.71362,J2000,0,5400,M,
star_ishi_313,260.757364,57.70978,J2000,0,5400,M,
star_ishi_314,259.951019,57.83397,J2000,0,5400,M,
star_ishi_315,259.951904,57.84038,J2000,0,5400,M,
star_ishi_316,259.990238,57.83486,J2000,0,5400,M,
star_ishi_317,260.001174,57.83717,J2000,0,5400,M,
star_ishi_318,259.894478,57.80138,J2000,0,5400,M,
star_ishi_319,259.920437,57.80668,J2000,0,5400,M,
star_ishi_320,259.920691,57.80096,J2000,0,5400,M,
star_ishi_321,259.927504,57.80146,J2000,0,5400,M,
star_ishi_322,260.596331,58.0633,J2000,0,5400,M,
star_ishi_323,260.606578,58.06171,J2000,0,5400,M,
star_ishi_324,260.616431,58.06064,J2000,0,5400,M,
star_ishi_325,259.308784,58.18013,J2000,0,5400,M,
star_ishi_326,259.334954,58.17567,J2000,0,5400,M,
star_ishi_327,259.923249,58.2909,J2000,0,5400,M,
star_ishi_328,259.931413,58.29031,J2000,0,5400,M,
star_ishi_329,259.752435,58.35536,J2000,0,5400,M,
star_ishi_330,259.765424,58.35251,J2000,0,5400,M,
star_ishi_331,259.792875,58.35651,J2000,0,5400,M,
star_ishi_332,259.809693,58.35581,J2000,0,5400,M,
star_ishi_333,259.483764,57.77067,J2000,0,5400,M,
star_ishi_334,260.608905,57.91523,J2000,0,5400,M,
star_ishi_335,259.742746,58.08109,J2000,0,5400,M,
star_ishi_336,259.767042,58.07569,J2000,0,5400,M,
star_ishi_337,260.087537,58.39581,J2000,0,5400,M,
star_ishi_338,260.283349,57.95247,J2000,0,5400,M,
star_ishi_339,260.307296,57.95449,J2000,0,5400,M,
star_ishi_340,260.311437,57.95475,J2000,0,5400,M,
star_ishi_341,260.764119,57.62922,J2000,0,5400,M,
star_ishi_342,260.851418,57.86306,J2000,0,5400,M,
star_ishi_343,260.909937,57.86541,J2000,0,5400,M,
star_ishi_344,260.928791,57.85779,J2000,0,5400,M,
star_ishi_345,260.945342,57.86347,J2000,0,5400,M,
star_ishi_346,260.56874,57.81889,J2000,0,5400,M,
star_ishi_347,260.572749,57.81679,J2000,0,5400,M,
star_ishi_348,260.614836,57.82426,J2000,0,5400,M,
star_ishi_349,260.712089,58.03336,J2000,0,5400,M,
star_ishi_350,260.714929,58.03521,J2000,0,5400,M,
star_ishi_351,260.384609,58.21109,J2000,0,5400,M,
star_ishi_352,260.693888,58.24414,J2000,0,5400,M,
star_ishi_353,259.251047,57.90322,J2000,0,5400,M,
star_ishi_354,259.286529,57.90605,J2000,0,5400,M,
star_ishi_355,260.461603,57.82808,J2000,0,5400,M,
star_ishi_356,260.483286,57.83022,J2000,0,5400,M,
star_ishi_357,260.091606,57.55027,J2000,0,5400,M,
star_ishi_358,260.103802,57.55768,J2000,0,5400,M,
star_ishi_359,259.927479,58.36414,J2000,0,5400,M,
star_ishi_360,260.599731,57.76806,J2000,0,5400,M,
star_ishi_361,260.602011,57.76916,J2000,0,5400,M,
star_ishi_362,259.443149,58.24137,J2000,0,5400,M,
star_ishi_363,259.864398,57.9159,J2000,0,5400,M,
star_ishi_364,259.873626,57.90982,J2000,0,5400,M,
star_ishi_365,259.987062,57.92799,J2000,0,5400,M,
star_ishi_366,259.991749,57.92677,J2000,0,5400,M,
star_ishi_367,260.016838,57.92878,J2000,0,5400,M,
star_ishi_368,260.026734,57.92619,J2000,0,5400,M,
star_ishi_369,260.267308,57.54489,J2000,0,5400,M,
star_ishi_370,260.316994,57.7985,J2000,0,5400,M,
star_ishi_371,260.32176,57.79651,J2000,0,5400,M,
star_ishi_372,260.327547,57.79546,J2000,0,5400,M,
star_ishi_373,259.409048,58.13035,J2000,0,5400,M,
star_ishi_374,260.573465,57.50384,J2000,0,5400,M,
star_ishi_375,260.030613,58.00963,J2000,0,5400,M,
star_ishi_376,259.679889,58.27842,J2000,0,5400,M,
star_ishi_377,259.940772,57.93889,J2000,0,5400,M,
star_ishi_378,259.940956,57.94052,J2000,0,5400,M,
star_ishi_379,259.596599,57.78437,J2000,0,5400,M,
star_ishi_380,259.613909,57.78382,J2000,0,5400,M,
star_ishi_381,259.638718,57.78639,J2000,0,5400,M,
star_ishi_382,259.397036,58.14609,J2000,0,5400,M,
star_ishi_383,259.449419,58.14395,J2000,0,5400,M,
star_ishi_384,259.452257,58.14371,J2000,0,5400,M,
star_ishi_385,259.452739,58.14201,J2000,0,5400,M,
star_ishi_386,259.190137,57.8776,J2000,0,5400,M,
star_ishi_387,260.103358,57.59485,J2000,0,5400,M,
star_ishi_388,259.656176,57.97176,J2000,0,5400,M,
star_ishi_389,260.337573,57.84572,J2000,0,5400,M,
star_ishi_390,260.345114,57.8415,J2000,0,5400,M,
star_ishi_391,260.347731,57.84366,J2000,0,5400,M,
star_ishi_392,260.350257,57.8457,J2000,0,5400,M,
star_ishi_393,260.356738,57.84175,J2000,0,5400,M,
star_ishi_394,259.423828,58.22877,J2000,0,5400,M,
star_ishi_395,259.435044,58.22537,J2000,0,5400,M,
star_ishi_396,260.172937,57.79908,J2000,0,5400,M,
star_ishi_397,260.179822,57.79412,J2000,0,5400,M,
star_ishi_398,260.896287,58.11675,J2000,0,5400,M,
star_ishi_399,260.906145,58.12193,J2000,0,5400,M,
star_ishi_400,259.238801,58.13245,J2000,0,5400,M,
star_ishi_401,260.417342,57.50652,J2000,0,5400,M,
star_ishi_402,259.291819,58.07756,J2000,0,5400,M,
star_ishi_403,259.501598,58.17737,J2000,0,5400,M,
star_ishi_404,259.952244,57.94077,J2000,0,5400,M,
star_ishi_405,260.756206,57.85083,J2000,0,5400,M,
star_ishi_406,260.774156,57.85767,J2000,0,5400,M,
star_ishi_407,259.957644,57.50397,J2000,0,5400,M,
star_ishi_408,260.111904,57.98088,J2000,0,5400,M,
star_ishi_409,260.116502,57.97645,J2000,0,5400,M,
star_ishi_410,260.133588,57.9767,J2000,0,5400,M,
star_ishi_411,260.153622,57.9821,J2000,0,5400,M,
star_ishi_412,260.176272,57.98113,J2000,0,5400,M,
star_ishi_413,260.449279,57.94641,J2000,0,5400,M,
star_ishi_414,260.508052,57.94642,J2000,0,5400,M,
star_ishi_415,260.533905,57.94394,J2000,0,5400,M,
star_ishi_416,259.986113,58.30634,J2000,0,5400,M,
star_ishi_417,259.994116,58.3023,J2000,0,5400,M,
star_ishi_418,260.013043,58.29954,J2000,0,5400,M,
star_ishi_419,259.629006,57.91789,J2000,0,5400,M,
star_ishi_420,259.642322,57.924,J2000,0,5400,M,
star_ishi_421,259.645433,57.91681,J2000,0,5400,M,
star_ishi_422,259.658097,57.92243,J2000,0,5400,M,
star_ishi_423,260.938074,58.0519,J2000,0,5400,M,
star_ishi_424,260.115263,57.85018,J2000,0,5400,M,
star_ishi_425,260.159981,57.85173,J2000,0,5400,M,
star_ishi_426,260.166013,57.85423,J2000,0,5400,M,
star_ishi_427,260.434155,57.7057,J2000,0,5400,M,
star_ishi_428,260.437139,57.81501,J2000,0,5400,M,
star_ishi_429,260.482065,57.80783,J2000,0,5400,M,
star_ishi_430,259.929641,57.56461,J2000,0,5400,M,
star_ishi_431,259.937184,57.56129,J2000,0,5400,M,
star_ishi_432,260.060496,58.21428,J2000,0,5400,M,
star_ishi_433,260.092012,58.21174,J2000,0,5400,M,
star_ishi_434,260.107329,58.21335,J2000,0,5400,M,
star_ishi_435,259.409294,57.71067,J2000,0,5400,M,
star_ishi_436,259.551768,57.76075,J2000,0,5400,M,
star_ishi_437,259.565663,57.76124,J2000,0,5400,M,
star_ishi_438,259.253801,57.70397,J2000,0,5400,M,
star_ishi_439,259.270198,57.70125,J2000,0,5400,M,
star_ishi_440,259.273919,57.7058,J2000,0,5400,M,
star_ishi_441,259.779481,57.50304,J2000,0,5400,M,
star_ishi_442,259.784426,57.50384,J2000,0,5400,M,
star_ishi_443,259.799701,57.50208,J2000,0,5400,M,
star_ishi_444,260.068986,57.97814,J2000,0,5400,M,
star_ishi_445,260.071325,57.98129,J2000,0,5400,M,
star_ishi_446,260.082239,57.9801,J2000,0,5400,M,
star_ishi_447,260.084595,57.97745,J2000,0,5400,M,
star_ishi_448,260.337979,57.94711,J2000,0,5400,M,
star_ishi_449,260.338019,57.94811,J2000,0,5400,M,
star_ishi_450,260.367226,57.94684,J2000,0,5400,M,
star_ishi_451,260.369947,57.94746,J2000,0,5400,M,
star_ishi_452,259.84085,58.30633,J2000,0,5400,M,
star_ishi_453,260.651122,57.82661,J2000,0,5400,M,
star_ishi_454,259.450088,57.87763,J2000,0,5400,M,
star_ishi_455,259.472688,57.87554,J2000,0,5400,M,
star_ishi_456,260.484077,58.00357,J2000,0,5400,M,
star_ishi_457,259.981769,57.64832,J2000,0,5400,M,
star_ishi_458,260.755921,57.90608,J2000,0,5400,M,
star_ishi_459,260.274165,58.08191,J2000,0,5400,M,
star_ishi_460,260.633352,58.25045,J2000,0,5400,M,
star_ishi_461,260.762429,57.68351,J2000,0,5400,M,
star_ishi_462,260.821638,57.69009,J2000,0,5400,M,
star_ishi_463,259.645095,57.81414,J2000,0,5400,M,
star_ishi_464,259.646818,57.81524,J2000,0,5400,M,
